item_id,date,steps
p10,2020-03-18,632.0
p10,2020-03-19,632.0
p10,2020-03-20,632.0
p10,2020-03-21,632.0
p10,2020-03-22,632.0
p10,2020-03-23,632.0
p10,2020-03-24,632.0
p10,2020-03-25,632.0
p10,2020-03-26,632.0
p10,2020-03-27,632.0
p10,2020-03-28,632.0
p10,2020-03-29,632.0
p10,2020-03-30,632.0
p10,2020-03-31,632.0
p11,2019-11-01,632.0
p11,2019-11-02,632.0
p11,2019-11-03,632.0
p11,2019-11-04,632.0
p11,2019-11-05,632.0
p11,2019-11-06,632.0
p11,2019-11-07,632.0
p11,2019-11-08,632.0
p11,2019-11-09,632.0
p11,2019-11-10,632.0
p11,2019-11-11,0.0
p11,2019-11-12,0.0
p11,2019-11-13,0.0
p11,2019-11-14,0.0
p11,2019-11-15,21596.0
p11,2019-11-16,11560.0
p11,2019-11-17,2609.0
p11,2019-11-18,16007.0
p11,2019-11-19,7604.0
p11,2019-11-20,11893.0
p11,2019-11-21,22653.0
p11,2019-11-22,21624.0
p11,2019-11-23,17960.0
p11,2019-11-24,17195.0
p11,2019-11-25,8115.0
p11,2019-11-26,14344.0
p11,2019-11-27,13874.0
p11,2019-11-28,20110.0
p11,2019-11-29,14164.0
p11,2019-11-30,7667.0
p11,2019-12-01,8142.0
p11,2019-12-02,15265.0
p11,2019-12-03,11528.0
p11,2019-12-04,13374.0
p11,2019-12-05,19946.0
p11,2019-12-06,3324.0
p11,2019-12-07,8883.0
p11,2019-12-08,6033.0
p11,2019-12-09,8470.0
p11,2019-12-10,6579.0
p11,2019-12-11,22884.0
p11,2019-12-12,10954.0
p11,2019-12-13,4630.0
p11,2019-12-14,25631.0
p11,2019-12-15,12004.0
p11,2019-12-16,21262.0
p11,2019-12-17,13750.0
p11,2019-12-18,15139.0
p11,2019-12-19,19862.0
p11,2019-12-20,17849.0
p11,2019-12-21,16941.0
p11,2019-12-22,3350.0
p11,2019-12-23,8428.0
p11,2019-12-24,7402.0
p11,2019-12-25,3549.0
p11,2019-12-26,8897.0
p11,2019-12-27,3790.0
p11,2019-12-28,17923.0
p11,2019-12-29,11288.0
p11,2019-12-30,17595.0
p11,2019-12-31,8429.0
p11,2020-01-01,6572.0
p11,2020-01-02,27995.0
p11,2020-01-03,17121.0
p11,2020-01-04,15798.0
p11,2020-01-05,3500.0
p11,2020-01-06,18569.0
p11,2020-01-07,7673.0
p11,2020-01-08,15611.0
p11,2020-01-09,14725.0
p11,2020-01-10,8693.0
p11,2020-01-11,6316.0
p11,2020-01-12,7784.0
p11,2020-01-13,15459.0
p11,2020-01-14,11648.0
p11,2020-01-15,8299.0
p11,2020-01-16,12397.0
p11,2020-01-17,25173.0
p11,2020-01-18,17569.0
p11,2020-01-19,9128.0
p11,2020-01-20,10607.0
p11,2020-01-21,11421.0
p11,2020-01-22,9089.0
p11,2020-01-23,16862.0
p11,2020-01-24,11262.0
p11,2020-01-25,9743.0
p11,2020-01-26,17863.0
p11,2020-01-27,7847.0
p11,2020-01-28,7334.0
p11,2020-01-29,10488.0
p11,2020-01-30,21837.0
p11,2020-01-31,17140.0
p11,2020-02-01,16336.0
p11,2020-02-02,11730.0
p11,2020-02-03,8515.0
p11,2020-02-04,13513.0
p11,2020-02-05,7215.0
p11,2020-02-06,16921.0
p11,2020-02-07,8743.0
p11,2020-02-08,13756.0
p11,2020-02-09,6699.0
p11,2020-02-10,20762.0
p11,2020-02-11,7358.0
p11,2020-02-12,11139.0
p11,2020-02-13,10801.0
p11,2020-02-14,8941.0
p11,2020-02-15,18391.0
p11,2020-02-16,6023.0
p11,2020-02-17,10987.0
p11,2020-02-18,6469.0
p11,2020-02-19,17656.0
p11,2020-02-20,13176.0
p11,2020-02-21,14867.0
p11,2020-02-22,6757.0
p11,2020-02-23,9635.0
p11,2020-02-24,12761.0
p11,2020-02-25,8753.0
p11,2020-02-26,6878.0
p11,2020-02-27,20511.0
p11,2020-02-28,1668.0
p11,2020-02-29,22380.0
p11,2020-03-01,15979.0
p11,2020-03-02,7996.0
p11,2020-03-03,7515.0
p11,2020-03-04,10831.0
p11,2020-03-05,15097.0
p11,2020-03-06,5706.0
p11,2020-03-07,9353.0
p11,2020-03-08,2153.0
p11,2020-03-09,4904.0
p11,2020-03-10,6880.0
p11,2020-03-11,16385.0
p11,2020-03-12,21313.0
p11,2020-03-13,3950.0
p11,2020-03-14,3950.0
p11,2020-03-15,3950.0
p11,2020-03-16,3950.0
p11,2020-03-17,3950.0
p11,2020-03-18,3950.0
p11,2020-03-19,3950.0
p11,2020-03-20,3950.0
p11,2020-03-21,3950.0
p11,2020-03-22,3950.0
p11,2020-03-23,3950.0
p11,2020-03-24,3950.0
p11,2020-03-25,3950.0
p11,2020-03-26,3950.0
p11,2020-03-27,3950.0
p11,2020-03-28,3950.0
p11,2020-03-29,3950.0
p11,2020-03-30,3950.0
p11,2020-03-31,3950.0
p13,2019-11-01,3950.0
p13,2019-11-02,3950.0
p13,2019-11-03,3950.0
p13,2019-11-04,3950.0
p13,2019-11-05,3950.0
p13,2019-11-06,3950.0
p13,2019-11-07,3950.0
p13,2019-11-08,3950.0
p13,2019-11-09,3950.0
p13,2019-11-10,3950.0
p13,2019-11-11,15051.0
p13,2019-11-12,15896.0
p13,2019-11-13,7230.0
p13,2019-11-14,9631.0
p13,2019-11-15,14562.0
p13,2019-11-16,14437.0
p13,2019-11-17,16003.0
p13,2019-11-18,18871.0
p13,2019-11-19,17125.0
p13,2019-11-20,13893.0
p13,2019-11-21,16814.0
p13,2019-11-22,20085.0
p13,2019-11-23,823.0
p13,2019-11-24,21119.0
p13,2019-11-25,17368.0
p13,2019-11-26,20929.0
p13,2019-11-27,24328.0
p13,2019-11-28,22289.0
p13,2019-11-29,9959.0
p13,2019-11-30,22558.0
p13,2019-12-01,22558.0
p13,2019-12-02,22558.0
p13,2019-12-03,22558.0
p13,2019-12-04,22558.0
p13,2019-12-05,22558.0
p13,2019-12-06,22558.0
p13,2019-12-07,22558.0
p13,2019-12-08,22558.0
p13,2019-12-09,6655.0
p13,2019-12-10,11485.0
p13,2019-12-11,5534.0
p13,2019-12-12,10272.0
p13,2019-12-13,16394.0
p13,2019-12-14,15090.0
p13,2019-12-15,19092.0
p13,2019-12-16,8198.0
p13,2019-12-17,8415.0
p13,2019-12-18,9350.0
p13,2019-12-19,22013.0
p13,2019-12-20,25148.0
p13,2019-12-21,17831.0
p13,2019-12-22,13994.0
p13,2019-12-23,12387.0
p13,2019-12-24,12387.0
p13,2019-12-25,12387.0
p13,2019-12-26,12387.0
p13,2019-12-27,4851.0
p13,2019-12-28,9400.0
p13,2019-12-29,805.0
p13,2019-12-30,805.0
p13,2019-12-31,805.0
p13,2020-01-01,1792.0
p13,2020-01-02,16762.0
p13,2020-01-03,3617.0
p13,2020-01-04,1954.0
p13,2020-01-05,3751.0
p13,2020-01-06,13189.0
p13,2020-01-07,13332.0
p13,2020-01-08,8074.0
p13,2020-01-09,7381.0
p13,2020-01-10,8602.0
p13,2020-01-11,7332.0
p13,2020-01-12,0.0
p13,2020-01-13,0.0
p13,2020-01-14,0.0
p13,2020-01-15,0.0
p13,2020-01-16,0.0
p13,2020-01-17,0.0
p13,2020-01-18,0.0
p13,2020-01-19,2097.0
p13,2020-01-20,2097.0
p13,2020-01-21,2097.0
p13,2020-01-22,2097.0
p13,2020-01-23,2097.0
p13,2020-01-24,477.0
p13,2020-01-25,21284.0
p13,2020-01-26,18753.0
p13,2020-01-27,10270.0
p13,2020-01-28,5988.0
p13,2020-01-29,11335.0
p13,2020-01-30,2902.0
p13,2020-01-31,3806.0
p13,2020-02-01,908.0
p13,2020-02-02,10057.0
p13,2020-02-03,11547.0
p13,2020-02-04,6466.0
p13,2020-02-05,6075.0
p13,2020-02-06,6160.0
p13,2020-02-07,6506.0
p13,2020-02-08,40.0
p13,2020-02-09,5347.0
p13,2020-02-10,4724.0
p13,2020-02-11,23.0
p13,2020-02-12,6503.0
p13,2020-02-13,7958.0
p13,2020-02-14,8500.0
p13,2020-02-15,38.0
p13,2020-02-16,4931.0
p13,2020-02-17,3543.0
p13,2020-02-18,8646.0
p13,2020-02-19,12552.0
p13,2020-02-20,12552.0
p13,2020-02-21,12552.0
p13,2020-02-22,12552.0
p13,2020-02-23,12552.0
p13,2020-02-24,12552.0
p13,2020-02-25,12552.0
p13,2020-02-26,12552.0
p13,2020-02-27,12552.0
p13,2020-02-28,12552.0
p13,2020-02-29,12552.0
p13,2020-03-01,12552.0
p13,2020-03-02,12552.0
p13,2020-03-03,12552.0
p13,2020-03-04,12552.0
p13,2020-03-05,12552.0
p13,2020-03-06,12552.0
p13,2020-03-07,12552.0
p13,2020-03-08,12552.0
p13,2020-03-09,12552.0
p13,2020-03-10,12552.0
p13,2020-03-11,12552.0
p13,2020-03-12,12552.0
p13,2020-03-13,12552.0
p13,2020-03-14,12552.0
p13,2020-03-15,12552.0
p13,2020-03-16,12552.0
p13,2020-03-17,12552.0
p13,2020-03-18,12552.0
p13,2020-03-19,12552.0
p13,2020-03-20,7204.0
p13,2020-03-21,867.0
p13,2020-03-22,867.0
p13,2020-03-23,867.0
p13,2020-03-24,867.0
p13,2020-03-25,867.0
p13,2020-03-26,93.0
p13,2020-03-27,93.0
p13,2020-03-28,93.0
p13,2020-03-29,93.0
p13,2020-03-30,93.0
p13,2020-03-31,93.0
p14,2019-11-13,93.0
p14,2019-11-14,8725.0
p14,2019-11-15,16612.0
p14,2019-11-16,6010.0
p14,2019-11-17,8845.0
p14,2019-11-18,10527.0
p14,2019-11-19,16672.0
p14,2019-11-20,9928.0
p14,2019-11-21,6067.0
p14,2019-11-22,1146.0
p14,2019-11-23,17345.0
p14,2019-11-24,23292.0
p14,2019-11-25,5977.0
p14,2019-11-26,9814.0
p14,2019-11-27,10753.0
p14,2019-11-28,11064.0
p14,2019-11-29,514.0
p14,2019-11-30,514.0
p14,2019-12-01,514.0
p14,2019-12-02,16616.0
p14,2019-12-03,10993.0
p14,2019-12-04,11020.0
p14,2019-12-05,7162.0
p14,2019-12-06,13555.0
p14,2019-12-07,12952.0
p14,2019-12-08,1223.0
p14,2019-12-09,9042.0
p14,2019-12-10,17335.0
p14,2019-12-11,10756.0
p14,2019-12-12,9290.0
p14,2019-12-13,17971.0
p14,2019-12-14,54.0
p14,2019-12-15,54.0
p14,2019-12-16,9089.0
p14,2019-12-17,9971.0
p14,2019-12-18,9373.0
p14,2019-12-19,4747.0
p14,2019-12-20,16968.0
p14,2019-12-21,15757.0
p14,2019-12-22,14911.0
p14,2019-12-23,6797.0
p14,2019-12-24,5368.0
p14,2019-12-25,14140.0
p14,2019-12-26,10475.0
p14,2019-12-27,12293.0
p14,2019-12-28,9953.0
p14,2019-12-29,8352.0
p14,2019-12-30,9495.0
p14,2019-12-31,8441.0
p14,2020-01-01,7276.0
p14,2020-01-02,14414.0
p14,2020-01-03,9461.0
p14,2020-01-03,9461.0
p14,2020-01-04,2501.0
p14,2020-01-05,9759.0
p14,2020-01-06,15513.0
p14,2020-01-07,11182.0
p14,2020-01-08,16395.0
p14,2020-01-09,18755.0
p14,2020-01-10,11099.0
p14,2020-01-11,17918.0
p14,2020-01-12,10707.0
p14,2020-01-13,9647.0
p14,2020-01-14,18400.0
p14,2020-01-15,17044.0
p14,2020-01-16,25773.0
p14,2020-01-17,14873.0
p14,2020-01-18,25060.0
p14,2020-01-19,14575.0
p14,2020-01-20,11051.0
p14,2020-01-21,21716.0
p14,2020-01-22,17775.0
p14,2020-01-23,19970.0
p14,2020-01-24,13903.0
p14,2020-01-25,7362.0
p14,2020-01-26,14724.0
p14,2020-01-27,10442.0
p14,2020-01-28,18829.0
p14,2020-01-29,6481.0
p14,2020-01-30,13178.0
p14,2020-01-31,12282.0
p14,2020-02-01,10650.0
p14,2020-02-02,4595.0
p14,2020-02-03,11002.0
p14,2020-02-04,19215.0
p14,2020-02-05,16118.0
p14,2020-02-06,14674.0
p14,2020-02-07,10025.0
p14,2020-02-08,31077.0
p14,2020-02-09,17831.0
p14,2020-02-10,9144.0
p14,2020-02-11,21822.0
p14,2020-02-12,11010.0
p14,2020-02-13,12294.0
p14,2020-02-14,16466.0
p14,2020-02-15,7151.0
p14,2020-02-16,8378.0
p14,2020-02-17,9508.0
p14,2020-02-18,20338.0
p14,2020-02-19,6034.0
p14,2020-02-20,18519.0
p14,2020-02-21,14916.0
p14,2020-02-22,6060.0
p14,2020-02-23,6643.0
p14,2020-02-24,9472.0
p14,2020-02-25,11412.0
p14,2020-02-26,14534.0
p14,2020-02-27,9784.0
p14,2020-02-28,19760.0
p14,2020-02-29,12973.0
p14,2020-03-01,204.0
p14,2020-03-02,204.0
p14,2020-03-03,21941.0
p14,2020-03-04,12857.0
p14,2020-03-05,372.0
p14,2020-03-06,16889.0
p14,2020-03-07,285.0
p14,2020-03-08,30956.0
p14,2020-03-09,19005.0
p14,2020-03-10,11645.0
p14,2020-03-11,9673.0
p14,2020-03-12,237.0
p14,2020-03-13,11953.0
p14,2020-03-14,18203.0
p14,2020-03-15,8218.0
p14,2020-03-16,46.0
p14,2020-03-17,6305.0
p14,2020-03-18,2770.0
p14,2020-03-19,14346.0
p14,2020-03-20,2225.0
p14,2020-03-21,18482.0
p14,2020-03-22,6888.0
p14,2020-03-23,5137.0
p14,2020-03-24,7779.0
p14,2020-03-25,6400.0
p14,2020-03-26,6917.0
p14,2020-03-27,19622.0
p14,2020-03-28,3744.0
p14,2020-03-29,27173.0
p14,2020-03-30,1640.0
p14,2020-03-31,8586.0
p15,2019-11-08,8586.0
p15,2019-11-09,5186.0
p15,2019-11-10,15235.0
p15,2019-11-11,13430.0
p15,2019-11-12,19036.0
p15,2019-11-13,15421.0
p15,2019-11-14,6507.0
p15,2019-11-15,11950.0
p15,2019-11-16,9443.0
p15,2019-11-17,14947.0
p15,2019-11-18,16353.0
p15,2019-11-19,11871.0
p15,2019-11-20,12089.0
p15,2019-11-21,15729.0
p15,2019-11-22,12649.0
p15,2019-11-23,18950.0
p15,2019-11-24,11003.0
p15,2019-11-25,12472.0
p15,2019-11-26,12602.0
p15,2019-11-27,9624.0
p15,2019-11-28,11908.0
p15,2019-11-29,11669.0
p15,2019-11-30,13488.0
p15,2019-12-01,10408.0
p15,2019-12-02,11133.0
p15,2019-12-03,9338.0
p15,2019-12-04,6417.0
p15,2019-12-05,16487.0
p15,2019-12-06,12803.0
p15,2019-12-07,10565.0
p15,2019-12-08,13271.0
p15,2019-12-09,16912.0
p15,2019-12-10,18728.0
p15,2019-12-11,14518.0
p15,2019-12-12,16456.0
p15,2019-12-13,5673.0
p15,2019-12-14,17569.0
p15,2019-12-15,13174.0
p15,2019-12-16,14587.0
p15,2019-12-17,19255.0
p15,2019-12-18,16951.0
p15,2019-12-19,21567.0
p15,2019-12-20,11000.0
p15,2019-12-21,23554.0
p15,2019-12-22,15790.0
p15,2019-12-23,20847.0
p15,2019-12-24,5759.0
p15,2019-12-25,19403.0
p15,2019-12-26,10691.0
p15,2019-12-27,16999.0
p15,2019-12-28,13861.0
p15,2019-12-29,8828.0
p15,2019-12-30,16041.0
p15,2019-12-31,14366.0
p15,2020-01-01,16394.0
p15,2020-01-02,7116.0
p15,2020-01-03,11031.0
p15,2020-01-04,7209.0
p15,2020-01-05,16883.0
p15,2020-01-06,15656.0
p15,2020-01-07,16709.0
p15,2020-01-08,12504.0
p15,2020-01-09,13082.0
p15,2020-01-10,10342.0
p15,2020-01-11,17138.0
p15,2020-01-12,14325.0
p15,2020-01-13,11119.0
p15,2020-01-14,19788.0
p15,2020-01-15,13415.0
p15,2020-01-16,18350.0
p15,2020-01-17,10000.0
p15,2020-01-18,13252.0
p15,2020-01-19,15075.0
p15,2020-01-20,11924.0
p15,2020-01-21,14777.0
p15,2020-01-22,10352.0
p15,2020-01-23,14818.0
p15,2020-01-24,13087.0
p15,2020-01-25,17005.0
p15,2020-01-26,19254.0
p15,2020-01-27,10129.0
p15,2020-01-28,14586.0
p15,2020-01-29,15215.0
p15,2020-01-30,12037.0
p15,2020-01-31,12250.0
p15,2020-02-01,12368.0
p15,2020-02-02,16326.0
p15,2020-02-03,16302.0
p15,2020-02-04,17495.0
p15,2020-02-05,13214.0
p15,2020-02-06,15784.0
p15,2020-02-07,17029.0
p15,2020-02-08,9556.0
p15,2020-02-09,15059.0
p15,2020-02-10,4348.0
p15,2020-02-11,14919.0
p15,2020-02-12,13852.0
p15,2020-02-13,13446.0
p15,2020-02-14,14044.0
p15,2020-02-15,19953.0
p15,2020-02-16,6658.0
p15,2020-02-17,14382.0
p15,2020-02-18,17397.0
p15,2020-02-19,15571.0
p15,2020-02-20,14774.0
p15,2020-02-21,20054.0
p15,2020-02-22,14646.0
p15,2020-02-23,19967.0
p15,2020-02-24,13130.0
p15,2020-02-25,11479.0
p15,2020-02-26,17773.0
p15,2020-02-27,11439.0
p15,2020-02-28,17036.0
p15,2020-02-29,18784.0
p15,2020-03-01,15142.0
p15,2020-03-02,10536.0
p15,2020-03-03,12410.0
p15,2020-03-04,10310.0
p15,2020-03-05,21591.0
p15,2020-03-06,30146.0
p15,2020-03-07,11091.0
p15,2020-03-08,10180.0
p15,2020-03-09,7829.0
p15,2020-03-10,9485.0
p15,2020-03-11,15572.0
p15,2020-03-12,15689.0
p15,2020-03-13,17184.0
p15,2020-03-14,19207.0
p15,2020-03-15,6769.0
p15,2020-03-16,12205.0
p15,2020-03-17,12505.0
p15,2020-03-18,16445.0
p15,2020-03-19,13140.0
p15,2020-03-20,15865.0
p15,2020-03-21,8490.0
p15,2020-03-22,9364.0
p15,2020-03-23,8809.0
p15,2020-03-24,5877.0
p15,2020-03-25,10294.0
p15,2020-03-26,4076.0
p15,2020-03-27,8976.0
p15,2020-03-28,6581.0
p15,2020-03-29,13796.0
p15,2020-03-30,5241.0
p15,2020-03-31,9841.0
p16,2019-11-01,3062.0
p16,2019-11-02,1472.0
p16,2019-11-03,610.0
p16,2019-11-04,2177.0
p16,2019-11-05,1690.0
p16,2019-11-06,597.0
p16,2019-11-07,4588.0
p16,2019-11-08,4786.0
p16,2019-11-09,1709.0
p16,2019-11-10,729.0
p16,2019-11-11,340.0
p16,2019-11-12,4724.0
p16,2019-11-13,1061.0
p16,2019-11-14,4203.0
p16,2019-11-15,4553.0
p16,2019-11-16,2679.0
p16,2019-11-17,1594.0
p16,2019-11-18,1838.0
p16,2019-11-19,1998.0
p16,2019-11-20,1233.0
p16,2019-11-21,5438.0
p16,2019-11-22,4593.0
p16,2019-11-23,2103.0
p16,2019-11-24,1124.0
p16,2019-11-25,847.0
p16,2019-11-26,907.0
p16,2019-11-27,4527.0
p16,2019-11-28,4089.0
p16,2019-11-29,2965.0
p16,2019-11-30,2061.0
p16,2019-12-01,1007.0
p16,2019-12-02,2161.0
p16,2019-12-03,865.0
p16,2019-12-04,2232.0
p16,2019-12-05,2445.0
p16,2019-12-06,1866.0
p16,2019-12-07,487.0
p16,2019-12-08,771.0
p16,2019-12-09,5002.0
p16,2019-12-10,2938.0
p16,2019-12-11,871.0
p16,2019-12-12,1608.0
p16,2019-12-13,2942.0
p16,2019-12-14,2166.0
p16,2019-12-15,558.0
p16,2019-12-16,522.0
p16,2019-12-17,567.0
p16,2019-12-18,7497.0
p16,2019-12-19,2073.0
p16,2019-12-20,3141.0
p16,2019-12-21,866.0
p16,2019-12-22,947.0
p16,2019-12-23,1828.0
p16,2019-12-24,4974.0
p16,2019-12-25,2354.0
p16,2019-12-26,1224.0
p16,2019-12-27,8280.0
p16,2019-12-28,2539.0
p16,2019-12-29,1556.0
p16,2019-12-30,7533.0
p16,2019-12-31,1659.0
p16,2020-01-01,1731.0
p16,2020-01-02,2530.0
p16,2020-01-03,767.0
p16,2020-01-04,1215.0
p16,2020-01-05,696.0
p16,2020-01-06,389.0
p16,2020-01-07,644.0
p16,2020-01-08,1071.0
p16,2020-01-09,614.0
p16,2020-01-10,2089.0
p16,2020-01-11,1609.0
p16,2020-01-12,1249.0
p16,2020-01-13,861.0
p16,2020-01-14,693.0
p16,2020-01-15,827.0
p16,2020-01-16,1205.0
p16,2020-01-17,2789.0
p16,2020-01-18,3036.0
p16,2020-01-19,1129.0
p16,2020-01-20,1975.0
p16,2020-01-21,4620.0
p16,2020-01-22,2130.0
p16,2020-01-23,2218.0
p16,2020-01-24,802.0
p16,2020-01-25,1980.0
p16,2020-01-26,757.0
p16,2020-01-27,2118.0
p16,2020-01-28,954.0
p16,2020-01-29,2126.0
p16,2020-01-30,1017.0
p16,2020-01-31,2570.0
p16,2020-02-01,1217.0
p16,2020-02-02,1372.0
p16,2020-02-03,1063.0
p16,2020-02-04,589.0
p16,2020-02-05,2368.0
p16,2020-02-06,819.0
p16,2020-02-07,2583.0
p16,2020-02-08,855.0
p16,2020-02-09,345.0
p16,2020-02-10,337.0
p16,2020-02-11,1974.0
p16,2020-02-12,1052.0
p16,2020-02-13,1929.0
p16,2020-02-14,2259.0
p16,2020-02-15,755.0
p16,2020-02-16,782.0
p16,2020-02-17,1957.0
p16,2020-02-18,928.0
p16,2020-02-19,1470.0
p16,2020-02-20,1144.0
p16,2020-02-21,654.0
p16,2020-02-22,7433.0
p16,2020-02-23,393.0
p16,2020-02-24,831.0
p16,2020-02-25,961.0
p16,2020-02-26,1369.0
p16,2020-02-27,848.0
p16,2020-02-28,1989.0
p16,2020-02-29,730.0
p16,2020-03-01,806.0
p16,2020-03-02,761.0
p16,2020-03-03,2489.0
p16,2020-03-04,685.0
p16,2020-03-05,748.0
p16,2020-03-06,1995.0
p16,2020-03-07,524.0
p16,2020-03-08,1241.0
p16,2020-03-08,1241.0
p16,2020-03-09,2196.0
p16,2020-03-10,1398.0
p16,2020-03-11,2144.0
p16,2020-03-12,1981.0
p16,2020-03-13,493.0
p16,2020-03-14,334.0
p16,2020-03-15,1219.0
p16,2020-03-16,2410.0
p16,2020-03-17,1263.0
p16,2020-03-18,2194.0
p16,2020-03-19,786.0
p16,2020-03-20,1783.0
p16,2020-03-21,875.0
p16,2020-03-22,720.0
p16,2020-03-23,2049.0
p16,2020-03-24,1179.0
p16,2020-03-25,2353.0
p16,2020-03-26,700.0
p16,2020-03-27,2070.0
p16,2020-03-28,589.0
p16,2020-03-29,1714.0
p16,2020-03-30,1773.0
p16,2020-03-31,777.0
