item_id,date,steps,sedentary,LPA,MPA,VPA,active
p01,2019-11-01,17873.0,636,245,58,72,4
p01,2019-11-02,13118.0,709,202,43,56,4
p01,2019-11-03,14312.0,648,262,63,45,4
p01,2019-11-04,10970.0,760,230,23,28,3
p01,2019-11-05,16186.0,737,263,22,56,4
p01,2019-11-06,8189.0,849,206,10,11,2
p01,2019-11-07,8710.0,866,182,11,15,2
p01,2019-11-08,12888.0,744,212,38,54,4
p01,2019-11-09,16450.0,653,305,31,60,4
p01,2019-11-10,17843.0,629,263,34,92,4
p01,2019-11-11,12519.0,811,220,13,40,4
p01,2019-11-12,10392.0,744,221,16,36,3
p01,2019-11-13,11185.0,825,197,24,33,3
p01,2019-11-14,19220.0,691,208,53,121,4
p01,2019-11-15,18259.0,660,265,45,85,4
p01,2019-11-16,15305.0,668,302,47,64,4
p01,2019-11-17,11916.0,752,248,28,35,3
p01,2019-11-18,8241.0,878,131,4,55,2
p01,2019-11-19,7134.0,903,145,6,25,1
p01,2019-11-20,10116.0,743,200,37,38,3
p01,2019-11-21,19747.0,680,197,55,137,4
p01,2019-11-22,10938.0,797,187,43,41,3
p01,2019-11-23,20704.0,639,226,44,121,4
p01,2019-11-24,16517.0,565,263,27,97,4
p01,2019-11-25,12481.0,767,251,19,36,3
p01,2019-11-26,16428.0,750,202,44,73,4
p01,2019-11-27,10556.0,769,218,18,25,3
p01,2019-11-28,17535.0,670,239,36,104,4
p01,2019-11-29,16209.0,709,255,55,60,4
p01,2019-11-30,10782.0,671,266,31,37,3
p01,2019-12-01,13736.0,630,295,33,54,4
p01,2019-12-02,12224.0,947,224,19,37,3
p01,2019-12-03,18142.0,725,221,23,91,4
p01,2019-12-04,11745.0,782,218,30,33,3
p01,2019-12-05,18234.0,682,262,44,99,4
p01,2019-12-06,10401.0,823,198,25,35,3
p01,2019-12-07,14898.0,533,363,24,48,4
p01,2019-12-08,15805.0,598,298,33,71,4
p01,2019-12-09,11223.0,725,290,27,16,3
p01,2019-12-10,7708.0,891,155,12,22,2
p01,2019-12-11,9855.0,720,175,32,40,2
p01,2019-12-12,10728.0,885,274,15,17,3
p01,2019-12-13,15910.0,691,301,23,56,4
p01,2019-12-14,15348.0,622,303,36,52,4
p01,2019-12-15,21362.0,513,357,61,108,4
p01,2019-12-16,10489.0,755,222,36,30,3
p01,2019-12-17,12437.0,786,235,24,46,3
p01,2019-12-18,14775.0,729,268,19,47,4
p01,2019-12-19,18894.0,684,298,40,74,4
p01,2019-12-20,13110.0,805,268,19,54,4
p01,2019-12-21,17760.0,656,227,36,106,4
p01,2019-12-22,18170.0,521,331,74,70,4
p01,2019-12-23,17227.0,536,326,19,81,4
p01,2019-12-24,13316.0,536,435,28,31,4
p01,2019-12-25,11804.0,625,256,53,26,3
p01,2019-12-26,16891.0,557,287,59,87,4
p01,2019-12-27,10161.0,630,301,25,24,3
p01,2019-12-28,12445.0,542,379,6,27,3
p01,2019-12-29,13699.0,582,277,42,67,4
p01,2019-12-30,10187.0,752,292,5,13,2
p01,2019-12-31,11490.0,659,343,13,19,3
p01,2020-01-01,11847.0,687,309,27,20,3
p01,2020-01-02,10346.0,636,196,11,37,3
p01,2020-01-03,17431.0,713,170,33,102,4
p01,2020-01-04,16170.0,598,210,19,93,4
p01,2020-01-05,11425.0,631,257,27,44,3
p01,2020-01-06,11322.0,827,196,25,43,3
p01,2020-01-07,17638.0,741,215,29,103,4
p01,2020-01-08,8149.0,853,146,14,38,2
p01,2020-01-09,13189.0,748,165,33,92,4
p01,2020-01-10,13733.0,782,171,33,70,4
p01,2020-01-11,13736.0,586,231,37,50,4
p01,2020-01-12,8820.0,742,181,20,34,2
p01,2020-01-13,8564.0,835,209,53,15,2
p01,2020-01-14,17723.0,713,208,38,85,4
p01,2020-01-15,14145.0,717,204,26,61,4
p01,2020-01-16,13888.0,750,162,23,112,4
p01,2020-01-17,12501.0,739,237,27,39,4
p01,2020-01-18,13480.0,783,195,34,66,4
p01,2020-01-19,13255.0,767,203,31,63,4
p01,2020-01-20,7492.0,795,206,9,18,1
p01,2020-01-21,11684.0,757,227,10,41,3
p01,2020-01-22,10162.0,819,247,20,23,3
p01,2020-01-23,15169.0,699,212,41,95,4
p01,2020-01-24,10721.0,696,253,23,20,3
p01,2020-01-25,18231.0,632,248,52,71,4
p01,2020-01-26,18422.0,610,284,27,79,4
p01,2020-01-27,9026.0,805,247,11,27,2
p01,2020-01-28,14473.0,742,210,52,72,4
p01,2020-01-29,4749.0,916,132,20,11,0
p01,2020-01-30,14398.0,552,389,29,85,4
p01,2020-01-31,12231.0,647,333,30,42,3
p01,2020-02-01,14409.0,598,402,36,28,4
p01,2020-02-02,11652.0,501,505,11,16,3
p01,2020-02-03,10754.0,534,432,29,26,3
p01,2020-02-04,8898.0,830,222,5,14,2
p01,2020-02-05,18685.0,729,237,35,101,4
p01,2020-02-06,24846.0,622,197,85,178,4
p01,2020-02-07,8131.0,833,198,14,11,2
p01,2020-02-08,14197.0,636,279,22,31,4
p01,2020-02-09,8963.0,751,229,18,15,2
p01,2020-02-10,15052.0,723,257,28,70,4
p01,2020-02-11,10533.0,630,361,28,30,3
p01,2020-02-12,10839.0,668,350,9,46,3
p01,2020-02-13,13617.0,670,359,6,39,4
p01,2020-02-14,7819.0,928,194,11,21,2
p01,2020-02-15,6833.0,743,186,14,18,1
p01,2020-02-16,8837.0,692,244,9,15,2
p01,2020-02-17,10674.0,729,345,10,12,2
p01,2020-02-18,10533.0,749,197,21,45,3
p01,2020-02-19,18691.0,575,415,14,51,4
p01,2020-02-20,7720.0,846,217,11,23,2
p01,2020-02-21,17992.0,678,358,34,64,4
p01,2020-02-22,15947.0,539,459,8,16,2
p01,2020-02-23,12227.0,576,378,27,3,2
p01,2020-02-24,7427.0,884,178,7,7,1
p01,2020-02-25,7365.0,831,267,30,8,1
p01,2020-02-26,12554.0,801,264,16,37,4
p01,2020-02-27,19534.0,685,209,70,115,4
p01,2020-02-28,12513.0,710,347,9,16,2
p01,2020-02-29,21999.0,420,418,125,63,4
p01,2020-03-01,21553.0,506,340,146,70,4
p01,2020-03-02,11335.0,748,252,13,19,3
p01,2020-03-03,10117.0,781,194,22,39,3
p01,2020-03-04,13093.0,453,605,24,16,4
p01,2020-03-05,20119.0,451,416,41,127,4
p01,2020-03-06,10480.0,691,290,15,25,3
p01,2020-03-07,12847.0,722,157,40,70,4
p01,2020-03-08,13115.0,647,312,27,41,4
p01,2020-03-09,7240.0,816,250,0,0,1
p01,2020-03-10,13280.0,797,189,24,60,4
p01,2020-03-11,8855.0,1225,192,16,7,2
p01,2020-03-12,9835.0,823,200,18,24,2
p01,2020-03-13,8744.0,768,205,19,15,2
p01,2020-03-14,9026.0,736,168,10,38,2
p01,2020-03-15,9937.0,826,200,14,48,2
p01,2020-03-16,6939.0,845,137,31,25,1
p01,2020-03-17,7952.0,711,145,11,38,2
p01,2020-03-18,6403.0,811,112,16,33,1
p01,2020-03-19,8331.0,807,204,29,22,2
p01,2020-03-20,7189.0,859,156,15,30,1
p01,2020-03-21,14653.0,657,249,31,70,4
p01,2020-03-22,4773.0,793,168,14,11,0
p01,2020-03-23,5897.0,824,149,13,31,1
p01,2020-03-24,5439.0,781,151,3,13,1
p01,2020-03-25,9121.0,797,186,11,43,2
p01,2020-03-26,7357.0,771,142,26,42,1
p01,2020-03-27,11532.0,821,181,28,65,3
p01,2020-03-28,16448.0,679,207,69,83,4
p01,2020-03-29,6698.0,840,145,19,22,1
p01,2020-03-30,4761.0,842,161,6,8,0
p01,2020-03-31,9351.0,837,155,23,44,2
p02,2019-11-01,9351.0,1440,0,0,0,2
p02,2019-11-02,9351.0,1440,0,0,0,2
p02,2019-11-03,9351.0,1440,0,0,0,2
p02,2019-11-04,9351.0,1440,0,0,0,2
p02,2019-11-05,385.0,1424,16,0,0,0
p02,2019-11-06,17228.0,707,183,20,77,4
p02,2019-11-07,16074.0,689,222,14,98,4
p02,2019-11-08,17375.0,638,227,17,80,4
p02,2019-11-09,18903.0,799,177,28,128,4
p02,2019-11-10,15647.0,599,227,36,109,4
p02,2019-11-11,21991.0,711,113,39,143,4
p02,2019-11-12,15502.0,741,153,19,150,4
p02,2019-11-13,21369.0,563,260,49,128,4
p02,2019-11-14,9948.0,813,98,12,88,2
p02,2019-11-15,14219.0,650,250,32,108,4
p02,2019-11-16,16322.0,612,209,46,85,4
p02,2019-11-17,4918.0,875,191,7,4,0
p02,2019-11-18,24041.0,676,126,34,215,4
p02,2019-11-19,1409.0,960,50,0,0,0
p02,2019-11-20,19635.0,763,132,26,144,4
p02,2019-11-21,12469.0,775,147,11,84,3
p02,2019-11-22,11579.0,725,118,10,152,3
p02,2019-11-23,17081.0,475,331,35,90,4
p02,2019-11-24,3132.0,895,167,0,0,0
p02,2019-11-25,22800.0,679,97,38,178,4
p02,2019-11-26,22487.0,658,147,45,158,4
p02,2019-11-27,21967.0,717,104,27,166,4
p02,2019-11-28,9594.0,818,110,12,63,2
p02,2019-11-29,16534.0,660,204,36,94,4
p02,2019-11-30,15134.0,1115,208,32,85,4
p02,2019-12-01,20025.0,588,161,17,165,4
p02,2019-12-02,26116.0,639,128,34,214,4
p02,2019-12-03,14643.0,661,196,26,117,4
p02,2019-12-04,10886.0,676,269,12,40,3
p02,2019-12-05,19220.0,653,194,21,130,4
p02,2019-12-06,16187.0,825,159,27,108,4
p02,2019-12-07,21078.0,592,250,28,144,4
p02,2019-12-08,21623.0,643,189,29,165,4
p02,2019-12-09,17015.0,696,250,33,83,4
p02,2019-12-10,9379.0,767,251,11,37,2
p02,2019-12-11,14888.0,739,188,17,83,4
p02,2019-12-12,19928.0,634,171,42,160,4
p02,2019-12-13,18049.0,695,187,15,98,4
p02,2019-12-14,11890.0,723,189,11,70,3
p02,2019-12-15,19888.0,601,153,25,135,4
p02,2019-12-16,17538.0,699,155,30,123,4
p02,2019-12-17,14124.0,780,94,24,107,4
p02,2019-12-18,23793.0,644,135,32,183,4
p02,2019-12-19,13145.0,745,208,18,68,4
p02,2019-12-20,22707.0,666,209,25,133,4
p02,2019-12-21,10055.0,659,287,14,34,3
p02,2019-12-22,9569.0,639,186,43,78,2
p02,2019-12-23,9261.0,722,263,20,25,2
p02,2019-12-24,15626.0,542,273,48,74,4
p02,2019-12-25,14476.0,689,202,20,101,4
p02,2019-12-26,18867.0,503,237,33,135,4
p02,2019-12-27,9417.0,743,145,7,64,2
p02,2019-12-28,16565.0,661,181,17,111,4
p02,2019-12-29,8065.0,799,135,3,55,2
p02,2019-12-30,15828.0,612,199,17,131,4
p02,2019-12-31,1058.0,950,25,2,7,0
p02,2020-01-01,239.0,1434,6,0,0,0
p02,2020-01-02,8414.0,628,240,16,48,2
p02,2020-01-03,15541.0,726,281,12,63,4
p02,2020-01-04,16953.0,728,150,21,134,4
p02,2020-01-05,13684.0,615,143,32,106,4
p02,2020-01-06,21047.0,553,182,46,253,4
p02,2020-01-07,21214.0,656,208,8,141,4
p02,2020-01-08,22660.0,643,138,11,175,4
p02,2020-01-09,12857.0,751,136,22,85,4
p02,2020-01-10,20111.0,657,160,14,172,4
p02,2020-01-11,5824.0,846,222,3,11,1
p02,2020-01-12,13801.0,624,147,26,156,4
p02,2020-01-13,15668.0,772,120,29,99,4
p02,2020-01-14,21089.0,694,145,26,159,4
p02,2020-01-15,24040.0,628,127,22,215,4
p02,2020-01-16,15446.0,749,131,31,109,4
p02,2020-01-17,23550.0,734,169,27,154,4
p02,2020-01-18,15735.0,541,223,13,135,4
p02,2020-01-19,10183.0,766,119,15,64,3
p02,2020-01-20,15403.0,733,147,12,90,4
p02,2020-01-21,24495.0,642,122,25,213,4
p02,2020-01-22,20276.0,633,166,50,154,4
p02,2020-01-23,16213.0,821,191,15,90,4
p02,2020-01-24,21309.0,652,197,30,138,4
p02,2020-01-25,7550.0,669,269,1,15,2
p02,2020-01-26,4766.0,959,139,4,11,0
p02,2020-01-27,27156.0,1082,116,18,224,4
p02,2020-01-28,14874.0,800,103,23,106,4
p02,2020-01-29,20667.0,562,293,25,116,4
p02,2020-01-30,12191.0,674,162,19,122,3
p02,2020-01-31,14950.0,655,213,16,96,4
p02,2020-02-01,11957.0,621,237,23,73,3
p02,2020-02-02,17758.0,506,230,62,85,4
p02,2020-02-03,16166.0,646,226,25,90,4
p02,2020-02-04,15195.0,548,354,46,73,4
p02,2020-02-05,17319.0,635,337,23,98,4
p02,2020-02-06,14191.0,671,217,11,87,4
p02,2020-02-07,16075.0,670,219,3,99,4
p02,2020-02-08,19941.0,602,251,16,96,4
p02,2020-02-09,10319.0,648,234,19,40,3
p02,2020-02-10,9845.0,806,109,11,57,2
p02,2020-02-11,19587.0,662,150,41,149,4
p02,2020-02-12,26750.0,664,161,36,185,4
p02,2020-02-13,19540.0,608,172,50,155,4
p02,2020-02-14,13895.0,661,289,1,57,4
p02,2020-02-15,17449.0,686,185,31,147,4
p02,2020-02-16,23982.0,661,204,19,197,4
p02,2020-02-17,12872.0,730,121,23,116,4
p02,2020-02-18,14934.0,760,95,25,114,4
p02,2020-02-19,25436.0,563,186,55,194,4
p02,2020-02-20,28029.0,546,175,48,203,4
p02,2020-02-21,17634.0,620,221,43,144,4
p02,2020-02-22,13643.0,625,280,39,22,4
p02,2020-02-23,17558.0,756,140,8,125,4
p02,2020-02-24,14370.0,634,253,15,66,4
p02,2020-02-25,6731.0,1041,185,38,17,1
p02,2020-02-26,21897.0,448,281,78,152,4
p02,2020-02-27,31147.0,532,165,26,215,4
p02,2020-02-28,6665.0,853,224,0,0,1
p02,2020-02-29,27295.0,527,164,32,223,4
p02,2020-03-01,12031.0,864,215,13,63,3
p02,2020-03-02,23021.0,622,139,28,168,4
p02,2020-03-03,23647.0,640,152,19,196,4
p02,2020-03-04,17096.0,612,171,31,108,4
p02,2020-03-05,15797.0,584,217,27,113,4
p02,2020-03-06,19857.0,565,213,29,161,4
p02,2020-03-07,16197.0,645,205,30,120,4
p02,2020-03-08,10894.0,690,232,18,56,3
p02,2020-03-09,24870.0,680,189,17,163,4
p02,2020-03-10,12198.0,1130,246,17,47,3
p02,2020-03-11,18491.0,575,187,24,122,4
p02,2020-03-12,10341.0,741,166,25,67,3
p02,2020-03-13,16566.0,672,221,20,105,4
p02,2020-03-14,20861.0,502,215,9,151,4
p02,2020-03-15,17450.0,624,218,34,138,4
p02,2020-03-16,10922.0,784,106,34,73,3
p02,2020-03-17,15858.0,1135,151,18,136,4
p02,2020-03-18,12603.0,760,89,14,107,4
p02,2020-03-19,19589.0,537,166,52,191,4
p02,2020-03-20,16234.0,755,199,22,127,4
p02,2020-03-21,13056.0,793,193,6,73,4
p02,2020-03-22,12485.0,669,111,9,119,3
p02,2020-03-23,17238.0,666,95,18,149,4
p02,2020-03-24,10874.0,686,152,12,67,3
p02,2020-03-25,9817.0,775,106,11,54,2
p02,2020-03-26,5102.0,855,128,14,72,1
p02,2020-03-27,15078.0,680,171,12,91,4
p02,2020-03-28,17133.0,609,237,42,109,4
p02,2020-03-29,13039.0,983,77,11,115,4
p02,2020-03-30,18485.0,784,96,20,152,4
p02,2020-03-31,15137.0,663,135,29,117,4
p03,2019-11-01,11204.0,1035,227,7,36,3
p03,2019-11-02,4435.0,888,91,12,25,0
p03,2019-11-03,0.0,1440,0,0,0,0
p03,2019-11-04,0.0,1440,0,0,0,0
p03,2019-11-05,6710.0,1276,127,11,26,1
p03,2019-11-06,9079.0,739,175,13,22,2
p03,2019-11-07,4313.0,836,131,0,0,0
p03,2019-11-08,7825.0,786,216,0,0,2
p03,2019-11-09,3338.0,1364,76,0,0,0
p03,2019-11-10,3338.0,1440,0,0,0,0
p03,2019-11-11,7356.0,1277,131,5,27,1
p03,2019-11-12,7498.0,1034,174,6,2,1
p03,2019-11-13,13.0,1030,3,0,0,0
p03,2019-11-14,7284.0,782,148,9,20,1
p03,2019-11-15,4345.0,1329,111,0,0,0
p03,2019-11-16,394.0,911,26,0,0,0
p03,2019-11-17,394.0,1440,0,0,0,0
p03,2019-11-18,394.0,1440,0,0,0,0
p03,2019-11-19,394.0,1440,0,0,0,0
p03,2019-11-20,394.0,1440,0,0,0,0
p03,2019-11-21,394.0,1440,0,0,0,0
p03,2019-11-22,394.0,1440,0,0,0,0
p03,2019-11-23,394.0,1440,0,0,0,0
p03,2019-11-24,394.0,1440,0,0,0,0
p03,2019-11-25,394.0,1440,0,0,0,0
p03,2019-11-26,394.0,1440,0,0,0,0
p03,2019-11-27,394.0,1440,0,0,0,0
p03,2019-11-28,394.0,1440,0,0,0,0
p03,2019-11-29,394.0,1440,0,0,0,0
p03,2019-11-30,394.0,1440,0,0,0,0
p03,2019-12-01,394.0,1440,0,0,0,0
p03,2019-12-02,394.0,1440,0,0,0,0
p03,2019-12-03,394.0,1440,0,0,0,0
p03,2019-12-04,394.0,1440,0,0,0,0
p03,2019-12-05,394.0,1440,0,0,0,0
p03,2019-12-06,394.0,1440,0,0,0,0
p03,2019-12-07,394.0,1440,0,0,0,0
p03,2019-12-08,394.0,1440,0,0,0,0
p03,2019-12-09,394.0,1440,0,0,0,0
p03,2019-12-10,195.0,1440,0,0,0,0
p03,2019-12-11,9113.0,1229,168,12,31,2
p03,2019-12-12,10866.0,1182,168,30,60,3
p03,2019-12-13,6389.0,1167,263,5,5,1
p03,2019-12-14,6241.0,1330,67,13,30,1
p03,2019-12-15,31.0,1439,1,0,0,0
p03,2019-12-16,6116.0,1266,156,7,11,1
p03,2019-12-17,9876.0,1129,255,22,34,2
p03,2019-12-18,633.0,1424,16,0,0,0
p03,2019-12-19,6.0,1439,1,0,0,0
p03,2019-12-20,4872.0,919,157,4,7,0
p03,2019-12-21,8113.0,660,263,0,0,2
p03,2019-12-21,8113.0,660,263,0,0,2
p03,2019-12-22,7278.0,923,258,16,2,1
p03,2019-12-23,9649.0,707,286,5,14,2
p03,2019-12-24,10406.0,677,321,25,16,3
p03,2019-12-25,4936.0,818,201,12,1,0
p03,2019-12-26,3867.0,1274,166,0,0,0
p03,2019-12-27,33.0,1427,13,0,0,0
p03,2019-12-28,5785.0,931,197,0,0,1
p03,2019-12-29,2207.0,800,91,0,0,0
p03,2019-12-30,9643.0,822,189,9,38,2
p03,2019-12-31,3946.0,868,154,0,0,0
p03,2020-01-01,904.0,917,45,0,0,0
p03,2020-01-02,2180.0,853,79,0,0,0
p03,2020-01-03,2877.0,1329,111,0,0,0
p03,2020-01-04,11212.0,651,224,62,33,3
p03,2020-01-05,2918.0,1210,105,6,0,0
p03,2020-01-06,9233.0,751,150,13,32,2
p03,2020-01-07,8382.0,764,188,4,18,2
p03,2020-01-08,7930.0,784,116,17,32,2
p03,2020-01-09,11060.0,569,255,71,49,3
p03,2020-01-10,7018.0,686,135,11,16,1
p03,2020-01-11,7.0,834,3,0,0,0
p03,2020-01-12,7019.0,1323,59,15,43,1
p03,2020-01-13,9216.0,808,144,5,46,2
p03,2020-01-14,6320.0,848,125,3,23,1
p03,2020-01-15,9626.0,821,144,17,36,2
p03,2020-01-16,10940.0,670,251,39,40,3
p03,2020-01-17,6496.0,798,114,5,25,1
p03,2020-01-18,770.0,953,38,0,0,0
p03,2020-01-19,63.0,906,9,0,0,0
p03,2020-01-20,13172.0,774,178,34,67,4
p03,2020-01-21,0.0,1227,0,0,0,0
p03,2020-01-22,8798.0,891,102,14,45,2
p03,2020-01-23,5879.0,897,95,1,22,1
p03,2020-01-24,7511.0,1279,130,3,28,2
p03,2020-01-25,2093.0,1172,22,4,11,0
p03,2020-01-26,858.0,924,41,0,0,0
p03,2020-01-27,9785.0,1184,228,4,24,2
p03,2020-01-28,6588.0,904,144,9,15,1
p03,2020-01-29,9445.0,787,165,7,29,2
p03,2020-01-30,13800.0,647,309,55,63,4
p03,2020-01-31,10627.0,856,131,14,61,3
p03,2020-02-01,723.0,802,38,0,0,0
p03,2020-02-02,1365.0,948,77,0,0,0
p03,2020-02-03,9441.0,698,186,10,29,2
p03,2020-02-04,8628.0,781,175,0,26,2
p03,2020-02-05,11776.0,709,166,25,50,3
p03,2020-02-06,16964.0,473,182,112,136,4
p03,2020-02-07,11950.0,786,149,15,53,3
p03,2020-02-08,7.0,1440,0,0,0,0
p03,2020-02-09,369.0,930,24,0,0,0
p03,2020-02-10,8216.0,782,185,1,25,2
p03,2020-02-11,8784.0,740,184,15,21,2
p03,2020-02-12,10918.0,784,226,9,31,3
p03,2020-02-13,7663.0,817,134,7,28,2
p03,2020-02-14,3971.0,1338,85,12,5,0
p03,2020-02-15,4804.0,856,124,6,20,0
p03,2020-02-16,4866.0,788,179,0,0,0
p03,2020-02-17,7286.0,1164,208,7,0,1
p03,2020-02-18,7337.0,869,110,13,28,1
p03,2020-02-19,6524.0,825,135,10,20,1
p03,2020-02-20,6825.0,1255,148,14,23,1
p03,2020-02-21,7753.0,863,129,10,36,2
p03,2020-02-22,5051.0,1309,94,19,18,1
p03,2020-02-23,450.0,1412,28,0,0,0
p03,2020-02-24,10469.0,1122,247,21,50,3
p03,2020-02-25,7822.0,1216,202,7,15,2
p03,2020-02-26,6692.0,1275,136,5,24,1
p03,2020-02-27,9114.0,764,125,26,132,2
p03,2020-02-28,1484.0,1406,20,4,10,0
p03,2020-02-29,1484.0,1440,0,0,0,0
p03,2020-03-01,1484.0,1440,0,0,0,0
p03,2020-03-02,1484.0,1440,0,0,0,0
p03,2020-03-03,1484.0,1440,0,0,0,0
p03,2020-03-04,6135.0,1267,135,16,22,1
p03,2020-03-05,9496.0,860,128,74,42,2
p03,2020-03-06,6780.0,781,140,4,6,1
p03,2020-03-07,3297.0,888,65,0,0,0
p03,2020-03-08,193.0,898,8,0,0,0
p03,2020-03-09,5448.0,866,125,5,22,1
p03,2020-03-10,4986.0,1357,48,10,25,0
p03,2020-03-11,646.0,1416,24,0,0,0
p03,2020-03-12,266.0,1429,11,0,0,0
p03,2020-03-13,5577.0,1285,118,24,13,1
p03,2020-03-14,2239.0,1376,53,8,3,0
p03,2020-03-15,293.0,1415,25,0,0,0
p03,2020-03-16,169.0,1436,4,0,0,0
p03,2020-03-17,212.0,1435,5,0,0,0
p03,2020-03-18,42.0,1434,6,0,0,0
p03,2020-03-19,745.0,1400,40,0,0,0
